timestamp_ms,aX,aY,aZ,gX,gY,gZ,label
1133467,1.762,-0.766,-0.144,-0.251,-0.77,-0.409,zone2
1133663,-4.635,7.015,16.249,-1.184,0.477,1.566,zone2
1133865,-1.101,-0.306,0.412,0.351,-0.023,0.365,zone2
1134057,-5.102,4.31,13.113,0.61,-0.554,-1.481,zone2
1134257,1.59,0.467,0.685,0.495,-0.294,-0.198,zone2
1134458,-2.188,5.447,12.902,-0.728,0.272,1.33,zone2
1134646,-3.742,1.549,-0.433,-0.135,0.452,0.329,zone2
1134843,-1.492,2.478,10.798,0.036,-0.659,-1.16,zone2
1135044,1.992,-0.603,-0.79,0.037,0.242,-0.038,zone2
1135246,-2.454,4.958,10.331,-0.984,0.589,1.35,zone2
1135443,-4.166,-1.899,6.407,1.724,0.944,-0.436,zone2
1135643,-0.977,1.573,5.938,0.65,-0.521,-1.182,zone2
1135845,-2.729,1.532,10.573,1.569,0.009,-0.774,zone2
1136049,-2.33,3.431,5.557,-1.465,0.558,1.139,zone2
1136243,-9.074,3.855,16.826,0.47,-0.532,-1.29,zone2
1136446,-2.428,1.523,6.038,-0.009,-0.499,-0.269,zone2
1136644,-8.655,7.288,15.95,0.064,-0.571,0.288,zone2
1136848,0.697,1.937,2.014,-1.207,0.171,1.401,zone2
1137043,-7.41,3.211,19.419,0.072,-0.329,-1.035,zone2
1137240,1.362,-0.953,-0.12,0.118,-0.314,-0.484,zone2
1137439,-3.974,4.434,19.008,-1.424,0.125,1.277,zone2
1137636,-1.602,1.176,-0.51,0.091,0.395,1.231,zone2
1137833,-6.421,1.827,14.76,0.852,-0.511,-1.693,zone2
1138028,0.345,0.172,-0.012,-0.05,-0.147,-0.146,zone2
1138222,-4.001,3.788,14.799,-1.186,0.096,0.954,zone2
1138405,-0.711,-0.441,0.026,-0.053,-0.027,0.414,zone2
1138607,-4.954,4.604,12.052,0.061,-0.073,-1.169,zone2
1138804,0.776,-0.826,0.074,-0.783,-0.77,-0.091,zone2
1139005,-4.817,6.579,16.52,-1.414,0.098,1.444,zone2
1139198,-1.429,-0.359,0.316,-0.042,0.585,0.582,zone2
1139391,-6.213,2.796,14.772,-0.069,-0.506,-1.665,zone2
1139585,2.349,0.529,-0.539,0.28,-0.292,-0.46,zone2
1139964,-0.907,0.05,0.476,0.012,0.215,1.154,zone2
1140203,-2.624,2.205,8.344,0.144,-0.326,-1.022,zone2
1140404,1.58,0.201,0.129,0.215,-0.056,0.23,zone2
1140603,-3.165,4.662,10.561,-1.604,0.315,1.599,zone2
1140808,-2.102,-0.836,0.283,0.702,0.667,-0.413,zone2
1141004,-1.405,0.97,7.348,0.52,-0.028,-0.995,zone2
1141204,-1.422,1.472,5.935,0.813,0.181,0.46,zone2
1141401,-2.241,2.727,7.76,-2.001,0.117,0.885,zone2
1141585,-3.644,0.194,1.712,0.025,0.737,-0.119,zone2
1141781,-1.116,0.287,8.068,1.238,-0.23,-1.348,zone2
1141976,-4.956,3.287,10.317,2.328,0.466,0.223,zone2
1142159,-2.89,2.966,8.035,-0.076,0.528,1.183,zone2
1142345,-4.199,0.124,1.906,0.261,0.754,-0.02,zone2
1142532,-1.824,0.146,7.453,0.938,-0.326,-1.009,zone2
1142715,0.144,1.197,1.226,-0.066,0.156,0.341,zone2
1142917,-2.753,1.93,8.588,0.232,0.406,0.947,zone2
1143106,-3.045,-1.573,4.116,2.892,0.708,-0.016,zone2
1143307,-1.786,0.678,8.753,1.135,-0.223,-0.551,zone2
1143492,-2.95,3.469,10.987,-0.155,-0.043,0.47,zone2
1143688,-3.428,1.803,7.805,0.013,0.305,1.009,zone2
1143883,-9.091,5.902,8.48,-3.15,-1.153,-1.451,zone2
1144087,-0.237,0.57,5.282,0.615,-0.595,-0.836,zone2
1144284,-7.52,9.136,19.889,0.522,0.185,-0.66,zone2
1144483,-1.065,2.763,2.377,-1.451,0.337,0.898,zone2
1144682,-11.502,2.557,16.199,-0.64,0.337,-0.697,zone2
1144888,-2.449,-0.4,2.782,1.23,-0.1,-0.905,zone2
1145077,-6.28,4.305,15.253,-0.214,0.353,1.013,zone2
1145265,-1.209,2.143,3.014,-0.866,0.106,0.953,zone2
1145467,-7.123,1.228,17.672,0.213,-0.054,-1.093,zone2
1145661,0.424,-0.718,0.867,0.49,-0.217,-0.278,zone2
1145863,-3.273,2.236,17.925,-1.29,-0.183,0.743,zone2
1146065,-4.266,0.196,0.915,0.958,0.464,0.527,zone2
1146267,-2.643,0.314,8.66,0.747,-0.197,-0.821,zone2
1146462,-1.63,0.979,6.316,0.172,-0.078,0.014,zone2
1146662,-1.762,2.037,6.1,0.32,0.604,1.491,zone2
1146864,-7.465,8.42,18.974,-0.84,-1.052,-0.355,zone2
1147065,-1.135,0.409,6.23,1.225,-0.035,-1.508,zone2
1147262,-5.219,5.547,13.915,1.86,-1.362,-1.518,zone2
1147457,-1.563,4.202,4.726,-1.162,0.793,0.747,zone2
1147652,-12.953,7.396,20.595,-0.33,-0.247,-0.753,zone2
1147839,-1.168,-0.215,3.697,-0.009,-0.349,-0.209,zone2
1148032,-5.942,6.57,18.847,0.201,0.037,0.236,zone2
1148227,-1.702,0.826,0.68,-1.011,0.6,1.509,zone2
1148424,-8.083,2.962,17.181,-0.57,0.291,-0.051,zone2
1148617,-0.165,-0.515,0.373,0.208,-0.173,-0.145,zone2
1148816,-3.646,2.138,15.984,-1.316,-0.065,0.586,zone2
1149012,-2.902,0.706,0.807,1.179,0.581,0.45,zone2
1149207,-2.488,0.062,9.414,1.214,-0.7,-0.928,zone2
1149399,-0.838,2.756,5.753,-0.433,0.173,-0.05,zone2
1149604,-1.827,1.997,7.041,-0.361,0.609,0.967,zone2
1149797,-8.473,5.669,6.996,0.863,0.212,-1.449,zone2
1149986,-1.35,1.53,6.594,0.201,-0.605,-0.955,zone2
1150189,-7.252,11.413,14.54,0.058,-0.655,-0.718,zone2
1150382,-1.391,3.409,4.757,-0.991,0.771,0.859,zone2
1150577,-10.75,4.726,11.684,1.471,-0.222,-1.452,zone2
1150772,-1.42,1.463,6.962,0.133,-0.399,-0.397,zone2
1150962,-6.608,8.928,11.372,-0.11,0.392,0.345,zone2
1151157,-1.156,3.591,4.288,-1.537,0.549,0.606,zone2
1151354,-11.554,4.343,10.159,1.165,0.226,-0.471,zone2
1151547,-0.922,1.02,5.693,0.726,-0.206,-0.228,zone2
1151744,-5.461,9.668,12.85,0.309,0.068,0.874,zone2
1151944,-0.51,1.085,1.532,-2.049,0.444,0.786,zone2
1152137,-9.459,5.681,17.15,0.257,0.118,-0.612,zone2
1152332,-0.093,-0.735,0.936,-1.05,-0.765,-0.273,zone2
1152526,-7.573,4.357,17.71,-0.571,-0.139,0.029,zone2
1152716,-3.644,-0.194,0.543,-0.909,1.333,-1.325,zone2
1152922,-5.997,-0.797,12.558,0.671,-0.463,-1.6,zone2
1153121,-1.463,0.754,2.416,0.057,-0.126,0.913,zone2
1153316,-4.156,3.266,10.07,-1.335,-0.192,1.365,zone2
1153517,-9.448,-1.475,8.246,1.239,0.891,0.655,zone2
1153717,-4.384,1.25,8.016,-0.882,-0.377,0.106,zone2
1153916,-6.084,9.354,16.003,1.951,-0.546,0.136,zone2
1154121,-1.654,2.373,3.345,-1.751,0.148,1.515,zone2
1154317,-14.138,5.875,9.833,0.193,-0.151,-0.244,zone2
1154523,-0.529,-0.637,4.657,-0.65,-0.139,-0.589,zone2
1154721,-6.397,10.199,14.722,2.125,-0.806,0.185,zone2
1154916,0.034,1.719,4.14,-0.881,0.42,0.839,zone2
1155099,-10.91,8.401,16.903,-1.548,-0.494,-0.989,zone2
1155482,-3.668,12.555,23.382,-0.143,-1.466,0.219,zone2
1155718,-1.786,0.965,2.011,1.013,0.521,0.955,zone2
1155907,-8.145,4.709,15.122,-0.223,0.362,-0.302,zone2
1156105,-0.788,1.018,3.757,0.904,-0.309,-0.092,zone2
1156301,-3.285,8.258,15.613,-0.27,0.464,0.88,zone2
1156498,-1.144,2.507,2.212,-1.46,0.653,1.644,zone2
1156697,-11.411,4.245,17.135,0.485,0.229,-0.447,zone2
1156899,-0.215,0.606,1.8,0.331,-0.559,-0.523,zone2
1157097,-6.881,9.661,20.382,2.153,1.054,0.086,zone2
1157286,-1.549,1.551,0.996,-1.098,0.605,0.616,zone2
1157488,-8.842,2.61,16.546,0.651,-0.593,-1.138,zone2
1157682,-0.685,0.536,1.367,-0.264,-0.374,-0.46,zone2
1157876,-5.212,8.296,17.81,-0.845,0.592,1.136,zone2
1158082,-1.48,2.023,-0.074,0.653,0.641,0.986,zone2
1158286,-6.416,2.567,12.893,-0.451,-0.644,-1.522,zone2
1158488,1.844,-1.528,-1.104,0.043,-0.298,0.064,zone2
1158685,-4.298,6.445,11.904,-0.626,0.159,1.367,zone2
1158879,-3.108,-1.504,1.97,0.034,1.034,-0.042,zone2
1159066,-3.711,1.662,9.766,-0.246,-0.627,-1.137,zone2
1159263,0.469,1.087,1.202,1.249,0.251,-0.023,zone2
1159467,-2.389,1.743,8.873,-0.686,0.677,1.153,zone2
1159661,-6.943,1.24,15.708,-0.265,-0.111,-0.886,zone2
1159858,-1.506,0.543,8.341,0.026,-0.564,-1.565,zone2
1160057,-4.506,8.526,15.751,1.52,-1.472,0.084,zone2
1160257,-1.137,2.531,3.826,-1.208,0.559,1.102,zone2
1160450,-14.466,10.867,20.782,1.379,-0.384,-0.718,zone2
1160648,0.666,-0.888,2.586,-0.507,-0.262,-0.518,zone2
1160843,-6.354,6.112,14.547,1.031,0.82,0.697,zone2
1161041,-0.742,1.891,1.671,-1.622,0.742,0.669,zone2
1161238,-10.01,8.844,19.853,0.459,0.034,-0.947,zone2
1161435,0.553,-1.279,2.128,-0.535,-0.525,-0.577,zone2
1161622,-3.903,13.012,23.02,0.016,0.745,1.17,zone2
1161826,-0.512,-0.752,-0.175,0.208,0.807,1.729,zone2
1162012,-11.36,8.31,18.012,-0.096,-0.485,-1.282,zone2
1162203,0.845,-0.979,2.033,-0.201,-0.217,-0.187,zone2
1162400,-7.606,15.512,22.106,0.891,1.12,1.352,zone2
1162591,-0.464,-0.29,-0.12,-1.424,0.519,1.045,zone2
1162781,-12.706,9.177,20.279,0.741,-0.437,-1.066,zone2
1162978,1.274,-1.59,1.144,-0.338,-0.446,-0.741,zone2
1163163,-5.974,8.636,18.038,1.186,0.997,0.871,zone2
1163360,-0.871,0.613,0.862,-1.389,0.533,1.106,zone2
1163555,-15.105,7.779,20.559,1.27,0.349,-1.174,zone2
1163746,0.127,-0.577,2.002,0.289,-0.326,-0.83,zone2
1163946,-5.921,9.826,15.713,0.694,0.726,1.016,zone2
1164131,-0.596,1.506,2.691,-2.241,0.14,0.987,zone2
1164324,-10.573,5.262,8.353,-1.074,-0.608,-0.604,zone2
1164521,-0.151,0.864,5.191,-0.36,-0.408,-0.892,zone2
1164716,-6.936,12.455,12.222,1.255,-2.183,0.749,zone2
1164931,-2.188,2.648,3.479,-1.71,0.261,1.287,zone2
1165125,-13.261,5.509,10.602,1.665,0.052,-0.736,zone2
1165331,-1.214,-0.388,2.672,-0.326,-0.482,-0.931,zone2
1165532,-2.15,8.346,14.526,1.117,-1.127,-0.091,zone2
1165726,-1.362,1.116,5.207,-1.337,0.37,1.319,zone2
1165924,-12.414,-2.267,14.619,5.793,0.825,-2.858,zone2
1166119,-0.453,0.371,7.219,1.108,-0.044,-1.032,zone2
1166314,-5.329,3.857,13.331,1.985,-0.306,-0.535,zone2
1166506,-1.935,2.708,7.812,-2.402,-0.088,1.195,zone2
1166697,-6.22,-3.79,6.603,1.985,0.242,-0.891,zone2
1166886,-0.692,0.871,8.384,-0.035,-0.199,-1.086,zone2
1167081,-0.029,-1.923,2.593,1.305,0.648,0.234,zone2
1167276,-2.334,2.959,9.752,-0.736,0.445,0.907,zone2
1167481,-8.2,0.259,18.816,1.185,-0.194,-1.184,zone2
1167674,-1.228,-0.036,7.793,0.342,-0.517,-1.362,zone2
1167863,-3.718,2.729,12.064,2.877,0.059,-0.706,zone2
1168066,-1.635,1.676,6.725,-2.206,-0.061,1.316,zone2
1168251,-9.421,3.381,19.328,0.866,0.214,-1.851,zone2
1168444,-2.047,0.242,7.673,0.32,-0.031,-0.886,zone2
1168641,-6.098,1.657,17.585,3.075,-0.132,-0.136,zone2
1168823,-3.527,2.38,7.391,-0.594,0.477,1.179,zone2
1169018,-11.052,-0.644,14.583,-0.181,1.14,-0.356,zone2
1169215,-2.832,1.496,6.78,1.676,0.293,-0.993,zone2
1169410,-8.04,5.827,10.58,3.612,-2.17,-1.309,zone2
1169599,-2.401,1.841,6.993,-1.801,0.129,1.213,zone2
1169796,-10.336,7.676,18.55,1.887,-0.101,-1.055,zone2
1169993,-0.012,1.992,6.414,0.439,-0.575,-0.781,zone2
1170185,-6.242,9.44,12.883,1.188,-1.003,0.448,zone2
1170561,-9.969,10.223,22.197,3.032,-0.075,-2.009,zone2
1170801,-0.139,0.57,2.428,0.112,-0.27,-1.023,zone2
1170993,-4.003,5.052,16.774,-0.36,0.604,1.661,zone2
1171198,-1.106,0.766,0.558,-1.572,0.118,1.158,zone2
1171397,-10.087,3.318,17.169,0.886,0.553,-0.824,zone2
1171596,-1.154,-0.304,2.186,0.333,-0.001,-0.316,zone2
1171790,-6.819,7.075,22.824,-1.462,0.059,2.318,zone2
1171985,0.283,-0.199,-1.183,-0.054,0.323,0.462,zone2
1172179,-9.914,1.539,17.971,0.149,-0.031,-0.992,zone2
1172368,0.127,-0.215,2.181,0.818,0.042,-0.645,zone2
1172562,-6.11,5.377,22.261,-0.722,0.033,1.829,zone2
1172761,-0.381,0.546,0.012,-1.019,0.47,0.439,zone2
1172968,-8.349,2.306,16.513,-0.564,-0.357,-1.068,zone2
1173163,1.109,0.4,1.939,-0.059,-0.396,-0.177,zone2
1173365,-6.184,5.03,19.211,-1.348,0.359,1.791,zone2
1173550,-0.642,0.093,0.103,-1.057,0.371,0.602,zone2
1173747,-8.461,1.482,16.735,0.308,0.089,-1.69,zone2
1173946,0.862,0.378,0.735,-0.481,-0.434,-0.171,zone2
1174143,-4.415,2.856,17.743,-1.433,0.17,1.377,zone2
1174333,-1.844,-0.512,0.156,0.223,0.855,0.738,zone2
1174523,-8.976,2.368,16.012,1.542,-0.119,-1.403,zone2
1174723,1.238,0.108,1.132,-2.592,-0.707,0.251,zone2
1174923,-4.087,3.761,14.15,-2.112,-0.12,1.228,zone2
1175120,-4.53,0.421,-0.706,0.043,0.97,0.116,zone2
1175303,-5.705,0.869,10.613,0.047,-0.433,-1.394,zone2
1175500,1.769,-0.409,-0.675,0.035,-0.641,0.628,zone2
1175705,-3.021,4.64,11.143,-0.916,0.715,1.356,zone2
1175888,-0.611,-0.907,-2.298,-0.165,0.336,0.544,zone2
1176085,-3.163,2.342,10.252,-1.276,-0.792,-1.037,zone2
1176273,2.969,-0.472,-0.907,0.087,-0.055,0.124,zone2
1176464,-4.848,5.337,10.58,-1.927,-0.024,1.666,zone2
1176658,-0.97,-0.431,-1.252,0.397,0.629,0.002,zone2
1176850,-3.558,3.342,12.227,-0.388,-0.519,-1.194,zone2
1177043,2.279,-1.425,-0.218,0.053,0.004,0.148,zone2
1177244,-3.493,2.983,11.665,-0.914,0.375,1.204,zone2
1177438,-0.373,0.371,-2.294,0.09,0.445,0.079,zone2
1177625,-4.322,1.93,11.217,-0.068,-0.278,-2.043,zone2
1177820,2.945,-0.024,-1.164,-0.604,-0.359,0.316,zone2
1178020,-5.626,4.559,13.319,-1.289,0.015,1.574,zone2
1178220,-0.69,-1.07,-1.401,-0.019,0.643,0.399,zone2
1178423,-1.875,1.87,7.884,0.174,-0.739,-1.382,zone2
1178621,-0.115,0.769,2.282,0.539,-0.045,-0.039,zone2
1178815,-2.155,1.877,7.422,-2.838,0.07,1.704,zone2
1179010,-4.477,-2.246,5.854,0.474,0.161,-0.37,zone2
1179204,-1.544,0.62,8.107,0.206,-0.201,-1.16,zone2
1179400,0.129,0.314,3.227,0.585,0.463,0.239,zone2
1179595,-3.091,3.357,8.32,-1.881,0.343,1.797,zone2
1179781,-1.441,-0.474,0.041,0.496,0.794,0.12,zone2
1179967,-5.162,2.653,12.304,-0.013,-0.827,-1.557,zone2
1180163,1.539,0.716,0,-0.311,-0.003,0.086,zone2
1180361,-5.013,6.038,12.107,-1.835,0.095,1.3,zone2
1180556,-0.749,0.498,-0.223,-0.153,0.33,0.383,zone2
1180751,-7.511,4.836,17.32,-1.173,-0.911,-1.635,zone2
1180944,2.002,-0.697,0.532,-0.305,-0.164,0.061,zone2
1181140,-6.196,8.961,16.791,-1.273,0.359,1.414,zone2
1181344,0.101,-1.475,-0.093,0.284,0.578,0.119,zone2
1181541,-8.157,4.001,13.764,0.427,-0.922,-1.418,zone2
1181737,2.133,-0.584,0.371,-0.205,-0.163,0.144,zone2
1181930,-7.13,9.562,19.702,-1.416,0.274,1.5,zone2
1182124,-0.412,-0.294,0.113,-0.251,0.204,1.189,zone2
1182322,-8.248,6.122,17.638,0.111,-0.61,-1.826,zone2
1182522,2.174,-0.421,-0.563,-0.113,-0.113,0.11,zone2
1182722,-6.543,8.677,17.056,-0.985,0.392,1.421,zone2
1182927,-0.117,-1.707,-0.766,0.899,0.757,0.194,zone2
1183120,-7.956,6.244,14.909,-0.168,-1.191,-1.709,zone2
1183310,1.518,-0.74,0.239,0.256,0.169,-0.063,zone2
1183505,-7.185,9.55,19.668,-1.199,0.383,1.596,zone2
1183710,0.151,-0.845,-0.369,-0.153,0.32,0.727,zone2
1183907,-8.085,6.105,19.932,0.493,-0.985,-1.934,zone2
1184108,2.811,-0.093,-0.371,0.136,-0.015,0.056,zone2
1184312,-6.503,8.301,16.446,-1.332,0.067,1.347,zone2
1184500,-0.917,-0.907,-1.362,0.55,0.372,1.11,zone2
1184685,-7.738,6.323,16.18,-0.497,-0.432,-1.68,zone2
1184880,1.585,0.067,0.984,-1.41,-0.39,-0.055,zone2
1185080,-4.161,7.252,18.117,-0.918,0.35,0.956,zone2
1185269,-0.704,-1.041,-1.832,-0.036,0.177,0.804,zone2
1185643,1.702,0.184,0.747,-1.029,-0.493,-0.197,zone2
1185881,-3.402,3.931,8.147,-2.549,0.464,1.559,zone2
1186073,-3.862,-2.315,-0.311,1.613,0.595,0.1,zone2
1186265,-1.211,1.621,6.67,-0.051,-0.359,-1.054,zone2
1186463,-5.246,2.49,11.205,2.749,0.808,-0.643,zone2
1186664,-2.31,3.06,5.964,-2.652,0.112,1.587,zone2
1186865,-7.46,13.733,23.023,1.624,-0.723,-2.665,zone2
1187056,-0.467,-1.092,4.379,-0.927,-0.309,-2.007,zone2
1187256,-8.921,13.039,26.31,3.034,-2.16,-1.031,zone2
1187449,-2.059,2.78,3.733,-2.223,0.118,0.892,zone2
1187631,-5.978,1.592,18.797,-1.162,-0.12,-1.672,zone2
1187820,-1.887,-0.749,6.268,0.412,-0.045,-1.196,zone2
1188004,-5.25,5.799,16.214,1.267,-1.841,-0.879,zone2
1188206,-1.056,2.497,5.229,-1.243,0.252,0.846,zone2
1188400,-13.944,7.994,13.795,4.341,0.502,-1.579,zone2
1188602,-1.307,-0.563,2.49,0.107,-0.02,-0.669,zone2
1188799,-6.467,6.893,17.88,-0.276,-0.533,-0.317,zone2
1189002,0.766,-0.934,-1.156,-1.902,0.817,2.055,zone2
1189198,-13.886,7.796,18.323,0.705,0.123,-0.042,zone2
1189402,1.697,-0.218,-0.01,-1.13,-0.856,-1.443,zone2
1189594,-5.576,8.983,23.444,-0.931,-0.231,1.795,zone2
1189793,-1.032,-0.057,0.239,0.571,0.918,1.248,zone2
1189979,-7.298,1.472,19.443,1.506,-0.152,-2.252,zone2
1190167,1.99,0.259,-0.493,-1.057,-0.878,-0.335,zone2
1190362,-5.507,7.166,21.428,-0.974,0.27,1.677,zone2
1190553,0.067,-0.278,-0.522,-0.132,0.316,1.252,zone2
1190745,-10.048,4.769,17.212,0.171,-0.167,-1.081,zone2
1190939,1.039,-0.634,1.199,0.374,-0.41,-0.653,zone2
1191137,-3.749,7.633,22.295,0.395,-0.12,1.728,zone2
1191332,0.007,-0.91,0.096,-0.297,0.489,1.11,zone2
1191525,-11.229,8.128,20.82,0.572,-0.11,-1.703,zone2
1191707,1.616,-0.491,-0.105,-0.228,-0.616,-0.558,zone2
1191907,-5.212,10.819,21.871,0.623,-0.116,1.397,zone2
1192100,-0.397,-0.97,-0.292,0.887,1.216,1.079,zone2
1192300,-8.025,6.347,16.537,0.033,-0.509,-1.784,zone2
1192500,2.705,-1.089,-0.251,-1.17,-0.621,0.345,zone2
1192702,-3.687,7.843,14.83,-2.329,0.285,2.019,zone2
1192897,-0.249,-0.577,-0.895,-0.112,0.643,0.514,zone2
1193091,-4.403,3.721,11.138,-0.026,-0.874,-1.831,zone2
1193286,2.023,-0.455,-1.216,1.048,0.278,-0.02,zone2
1193477,-3.268,5.212,11.811,-1.243,0.446,1.518,zone2
1193680,-1.367,-0.232,-0.206,0.46,0.025,-0.181,zone2
1193880,-0.529,2.842,8.437,-0.027,-1.003,-1.17,zone2
1194075,3.105,-0.211,0.053,0.636,0.616,0.165,zone2
1194280,-2.184,1.446,6.998,-0.328,0.548,1.498,zone2
1194476,-8.231,0.587,12.965,4.191,-0.939,-2.411,zone2
1194672,-0.467,1.403,5.112,0.746,-0.364,-1.157,zone2
1194860,-7.779,7.63,11.102,2.653,-0.052,0.042,zone2
1195052,-1.951,2.239,4.568,-2.773,0.247,1.97,zone2
1195250,-16.927,7.192,17.138,5.854,0.52,-2.237,zone2
1195459,-0.208,1.367,5.626,0.168,-0.303,-1.394,zone2
1195649,-5.447,14.404,20.427,1.827,-0.4,0.567,zone2
1195844,-0.871,2.375,3.749,-2.011,0.306,1.437,zone2
1196041,-9.457,7.851,12.459,-0.869,-0.875,-1.087,zone2
1196239,-0.685,1.147,5.629,0.021,-0.03,-0.845,zone2
1196441,-9.225,12.967,21.237,0.28,-1.9,0.314,zone2
1196640,-1.202,2.942,4.221,-0.648,0.346,0.956,zone2
1196836,-12.498,7.999,15.081,-0.369,0.353,-1.877,zone2
1197034,-0.845,0.584,6.079,-0.682,-0.491,-1.359,zone2
1197225,-4.973,12.732,21.102,2.155,-1.013,0.962,zone2
1197420,-0.388,1.252,4.362,-2.481,-0.026,1.504,zone2
1197619,-10.125,7.436,13.446,0.351,0.164,-0.718,zone2
1197809,-1.796,0.706,5.32,-0.246,-0.676,-1.016,zone2
1198002,-6.354,11.255,12.182,0.362,0.325,0.07,zone2
1198199,-0.871,2.715,1.812,0.542,0.326,1.114,zone2
1198381,-11.708,9.56,12.057,0.607,-1.021,-0.829,zone2
1198580,0.737,2.109,2.435,-0.414,-0.758,0.488,zone2
1198769,-2.411,6.857,18.189,1.649,0.913,0.87,zone2
1198956,-2.049,3.27,1.494,0.009,0.633,0.184,zone2
1199147,-10.393,10.757,15.141,1.327,-0.527,-0.955,zone2
1199344,3.563,2.567,8.353,-4.481,-1.544,-0.743,zone2
1199537,-2.485,7.791,18.785,-0.772,0.271,1.201,zone2
1199742,-0.716,-0.031,-0.895,-0.465,0.746,1.333,zone2
1199939,-7.489,6.347,16.257,0.159,-0.506,-1.443,zone2
1200143,0.438,-0.062,0.479,0.019,-0.159,-0.21,zone2
1200329,-4.702,7.35,18.359,-1.102,0.37,1.421,zone2
1200701,-9.043,4.808,15.732,-0.288,-0.213,-0.721,zone2
1200944,1.156,0.991,0.201,-0.671,-0.111,0.456,zone2
1201141,-3.582,4.353,10.81,-1.382,0.076,1.177,zone2
1201334,-3.565,-2.061,2.377,0.999,0.218,-0.756,zone2
1201535,-3.012,2.241,8.746,0.23,-0.777,-0.967,zone2
1201735,-3.06,2.306,10.116,1.338,0.258,-0.067,zone2
1201929,-2.456,2.538,6.821,-1.627,0.34,1.237,zone2
1202125,-9.821,6.582,17.619,5.236,1.77,-2.611,zone2
1202334,-0.704,0.905,5.478,-0.762,-0.353,-0.428,zone2
1202528,-11.009,14.6,24.833,3.135,-1.205,-1.24,zone2
1202723,-1.822,1.978,4.19,-2.067,-0.142,1.105,zone2
1202916,-7.396,7.302,19.68,0.331,0.14,-0.404,zone2
1203107,-0.397,0.702,6.764,-0.746,-0.087,0.527,zone2
1203297,-8.147,5.959,13.345,1.51,1.13,-0.37,zone2
1203497,-1.413,1.02,6,-0.941,-0.087,0.478,zone2
1203689,-17.861,1.755,17.499,6.31,1.55,-3.363,zone2
1203880,-2.832,-1.128,4.86,-0.118,-0.137,0.324,zone2
1204078,-4.915,5.191,14.006,0.945,-0.328,0.249,zone2
1204267,-2.172,1.128,7.305,-1.565,0.097,0.46,zone2
1204464,-9.203,9.354,14.624,-0.559,-0.912,-1.679,zone2
1204653,-0.742,0.955,5.346,0.017,-0.325,-1.044,zone2
1204849,-5.839,14.538,21.354,1.109,-1.364,-1.012,zone2
1205046,-0.503,2.023,1.958,-3.47,-0.117,1.397,zone2
1205236,-5.746,5.152,12.519,0.999,-0.011,0.479,zone2
1205426,-2.179,1.221,3.941,-0.075,0.086,-0.32,zone2
1205629,-1.621,6.649,14.09,1.215,-1.285,-0.099,zone2
1205824,-0.582,1.353,3.747,-1.05,0.868,1.464,zone2
1206024,-5.368,3.12,9.713,-0.117,-0.124,-0.246,zone2
1206222,-1.925,1.726,5.669,0.756,-0.244,-1.122,zone2
1206411,-1.918,1.563,8.238,-0.066,-0.503,0.018,zone2
1206605,-3.201,6.251,11.641,-1.066,0.276,1.183,zone2
1206799,-1.551,3.096,6.819,-0.407,0.62,0.644,zone2
1206992,-7.132,1.674,10.827,-0.097,-0.054,-0.402,zone2
1207182,-0.409,0.733,3.984,0.814,0.01,-0.758,zone2
1207375,-3.359,2.65,11.681,0.353,-0.154,0.028,zone2
1207572,-2.265,4.532,8.614,-0.436,0.447,1.105,zone2
1207767,-3.34,3.524,8.253,-0.915,0.568,0.493,zone2
1207952,-8.394,3.795,12.895,0.192,0.214,-0.903,zone2
1208147,-2.519,1.879,4.377,0.529,-0.098,-0.609,zone2
1208346,-0.922,6.563,11.636,0.484,0.143,0.481,zone2
1208544,-1.918,3.007,4.764,-1.189,0.765,0.767,zone2
1208737,-8.669,3.519,10.616,-0.85,0.081,-0.22,zone2
1208934,-1.468,1.346,5.684,1.441,-0.347,-1.07,zone2
1209129,-8.351,9.689,11.439,0.098,-2.208,0.274,zone2
1209321,-0.596,3.153,5.102,-3.243,0.234,2.03,zone2
1209519,-6.742,7.748,12.345,-2.861,-0.683,0.094,zone2
1209723,-3.012,1.659,5.152,0.343,-0.201,-1.259,zone2
1209908,-3.067,3.79,10.262,0.422,-2.149,-0.373,zone2
1210103,-2.729,2.004,7.015,-1.844,0.053,0.698,zone2
1210300,-8.813,0.28,15.203,3.56,1.001,-1.98,zone2
1210499,-1.046,0.378,7.475,0.712,-0.066,-1.017,zone2
1210694,-4.726,4.997,9.416,1.901,-1.835,-0.005,zone2
1210895,-1.724,3.496,4.037,-1.626,0.415,1.179,zone2
1211089,-9.258,1.568,7.769,-1.054,0.103,-0.415,zone2
1211289,-1.614,1.769,6.354,0.036,-0.306,-0.065,zone2
1211487,-5.291,4.159,13.283,1.912,-1.742,-0.415,zone2
1211679,-1.903,3.196,4.863,-2.352,0.019,1.248,zone2
1211878,-10.527,4.369,12.175,2.293,0.689,-0.836,zone2
1212078,-1.559,0.311,3.903,0.159,-0.15,-0.727,zone2
1212273,-1.156,4.214,16.786,0.844,-0.284,-0.532,zone2
1212461,-0.46,-0.991,2.485,-1.241,0.576,0.577,zone2
1212665,-5.377,7.975,16.532,1.252,-0.747,-0.722,zone2
1212860,0.141,0.156,2.152,-0.68,0.083,-0.226,zone2
1213053,-4.47,8.583,18.907,-1.267,0.57,1.906,zone2
1213253,-1.635,1.688,2.909,-0.084,0.485,0.667,zone2
